rx_2,rx_3,rx_4,rx_5,rx_6,rx_7,rx_8,rx_9,rx_10,rx_11,rx_12,rx_13,rx_14,rx_15,rx_16,rx_17,rx_18,rx_19,rx_20
3.130390982,5.526971241,7.396805079,7.638653498,8.984088029,10.00520561,10.42338346,10.90943585,11.37094792,11.23302088,12.16646817,13.0698551,13.30365292,13.64088059,13.81776347,13.8289789,13.78600857,13.63846103,13.41416819
2.937763745,4.703156592,5.897904572,5.478449068,5.980575454,5.978157711,5.692116006,5.646979059,5.852661929,5.916971151,6.406318185,6.828378553,6.855701452,6.972830702,6.998602977,6.907909792,6.807421052,6.644432613,6.446153458
2.90207208,4.578811577,5.727374525,5.138145519,5.615772101,5.665892161,5.493552775,5.757952056,6.472915755,6.736718121,7.221330252,7.405561246,7.2751265,7.31209146,7.417117029,7.415615864,7.413953278,7.353352481,7.248943929
2.845448091,4.179151395,4.981073962,4.018109606,4.715608775,4.439330619,4.147361663,4.09502794,4.330429134,4.722104754,5.015513118,5.187646893,5.180335892,5.335206021,5.393793326,5.330784367,5.298937487,5.222686211,5.113842373
2.972311802,4.327607599,5.248653041,4.22346617,4.709204666,4.47757524,3.870659643,3.486218923,3.317092081,3.530675684,3.65667671,3.698573194,3.637052988,3.612909563,3.340934938,2.928989698,2.516333185,2.036646317,1.519637643
3.032584145,4.732116926,6.143394059,5.59260703,6.322697668,6.713258619,6.3041078,6.151789651,5.848736654,6.135537812,6.61147569,6.939896678,6.968025259,7.094455904,7.161985766,7.115395882,7.077410958,6.985023371,6.845464332
3.341095808,5.916781961,8.005545236,7.743105781,8.763270873,9.242467122,9.162702819,9.246314441,8.924480953,9.105795689,9.575194433,10.00095624,10.26043945,10.49618669,10.54643667,10.41344062,10.28063817,10.0585277,9.738456906
3.634996525,6.464457601,8.846948647,8.935617791,10.25718384,11.14341174,11.5520122,12.09822268,12.49842796,12.73646265,13.13092704,13.70922916,14.27759484,14.7088347,14.92419802,14.96308388,14.96108155,14.85187621,14.62395781
3.284461995,5.961344687,8.264916662,8.163582316,9.505973647,10.01912506,9.854983427,9.952959994,10.2403735,10.33801086,10.36017418,10.36626848,10.07158195,9.970791377,9.828967674,9.521264697,9.173138436,8.719553222,8.13506526
3.32343711,5.919614377,8.168545681,8.019972823,9.180194149,9.638856887,9.02702083,8.967738577,9.105855768,9.006616967,9.168370303,9.078955406,8.591520044,8.333346032,7.99532442,7.444995699,6.867234291,6.16948117,5.301525963
2.531020458,4.209404669,5.697330075,4.825290822,5.924400703,6.45821517,6.005118365,5.902973462,6.453493704,6.044326444,5.687792803,5.742100747,5.775666467,5.647639466,5.374147999,4.899962245,4.449817931,3.913143788,3.231252087
1.972232841,3.17861613,4.193690423,2.740944425,3.713844059,4.265334991,4.213096397,5.187781131,6.365619578,5.790081296,5.261620512,5.520506444,5.666003027,5.942601398,6.195833278,6.279045213,6.483877376,6.66180897,6.704906491
1.62840593,2.573840787,3.297455243,1.662842453,1.710942425,1.657683044,1.085907584,1.60996522,3.045827436,2.380218442,2.013348614,2.111321109,1.977723112,1.896513962,1.775016533,1.454586319,1.273670019,1.06153728,0.687828324
2.378992817,4.529977737,6.357138583,5.676038049,7.097984409,7.926630397,8.153389857,8.659772964,9.552139646,9.844234595,10.3222743,10.7377225,10.88749733,10.89532371,10.77339941,10.4365768,10.09254555,9.639054013,9.012676012
2.654413086,5.319833599,7.834881657,7.320908184,9.053769494,10.36420492,10.50111969,10.50530103,11.42163141,12.42146428,13.42788511,14.29171143,14.81044996,15.05679712,15.15077289,15.00962727,14.85801548,14.58683054,14.13268432
3.132270921,6.335193132,8.94195136,8.310623807,10.37541095,11.57468577,11.84538991,12.51075841,13.48907635,14.37979886,15.40748126,16.41884963,16.92189825,17.07393804,17.05069981,16.78694002,16.45851139,15.97963927,15.30075734
3.050620964,6.312650207,9.04723583,8.727503264,10.70818213,12.07833422,12.58760704,13.59375144,14.54930342,15.36500626,16.49626535,17.63598945,18.24094258,18.59501532,18.78923025,18.7384075,18.64444006,18.40928406,17.96186997
2.344104458,4.786886764,6.975958437,6.627048967,8.238282678,9.701570457,10.19307864,11.35182138,12.22762503,12.86227426,13.80264312,14.78044171,15.2592875,15.60696979,15.82634008,15.82370646,15.8080524,15.67686325,15.35510241
2.013830167,4.308206218,6.57218067,6.685267588,8.702069623,10.54131173,11.4768722,13.2158235,14.49439395,15.40398441,16.91668453,18.57359601,19.46466484,20.29276118,21.00863888,21.4512591,21.96220002,22.37313786,22.53895013
1.51721542,3.130173701,4.905911521,4.589134221,6.172160964,7.454084569,8.083328476,9.49456826,10.73345845,11.61854536,12.95642283,14.15116677,14.85882541,15.79384527,16.68598209,17.35071147,18.16275392,18.93615871,19.49519031
1.348788194,3.141110166,5.236100014,5.314104913,7.472567542,9.328274134,10.15081349,11.78051652,13.26587177,14.23953015,16.14835242,18.2882339,19.50592256,20.87896488,22.21085045,23.29572389,24.55986231,25.79279576,26.80384972
1.05793085,2.430571423,4.099344457,3.960317417,6.019913466,8.070165051,9.08574711,10.9093001,12.51323915,13.29417643,15.06266801,17.06977522,18.10353363,19.37105774,20.60470635,21.55720916,22.73554311,23.88887823,24.78204213
1.719926015,3.694319583,6.021277896,5.911129251,8.015462301,10.05125715,11.51584873,13.49340749,15.36938303,16.84228228,18.7686691,20.52447331,21.67743025,23.09116801,24.45867923,25.58040199,26.86370044,28.10732672,29.11777741
2.048753638,4.117988851,6.355495881,5.980810785,7.77535222,9.233237544,9.647867484,10.47284009,12.00906901,13.30200237,14.68287721,16.03554818,16.81437067,17.83379023,18.80592591,19.58050386,20.46838189,21.31705552,21.98296002
1.706365438,3.556968095,5.593571957,5.137417754,6.650263337,7.988876004,8.199774774,8.725266679,9.871212559,10.7101783,11.81418808,12.91471031,13.57269352,14.48161889,15.35289624,15.9963962,16.80249488,17.5786874,18.14074301
1.360674679,2.776790014,4.215852844,3.880433482,5.478686831,6.783187945,7.402097631,8.375719762,9.2666397,9.866635917,11.21799176,12.56982815,13.40001368,14.52905196,15.64836589,16.5085782,17.6135244,18.71250897,19.55639895
0.411807947,0.663242995,1.301539993,0.120690661,0.65700276,1.134943168,1.12175841,1.651214514,1.647339384,1.544081222,1.956770395,2.381350561,2.618466575,3.234528006,3.88869123,4.314221032,5.043154296,5.808841349,6.344304567
-0.025341306,-0.275632777,-0.470548543,-2.383451483,-2.45199879,-2.40023398,-3.303075582,-3.407362787,-3.721461531,-4.293251411,-4.370207923,-4.211536436,-4.016141715,-3.372228278,-2.622145107,-2.071098542,-1.110755814,-0.045870758,0.809329145
-0.711255349,-1.604663208,-2.32103615,-4.361241179,-4.442857058,-4.295348761,-5.018649715,-5.252718027,-5.927067003,-6.693372543,-6.827895591,-6.738671194,-6.683952839,-6.178714546,-5.552958983,-5.114457366,-4.251904749,-3.272310189,-2.494296625
-0.534882055,-1.505377518,-2.282636598,-4.358425954,-4.685551281,-4.646571696,-5.448004971,-5.79098,-6.334266576,-7.118717434,-7.446060737,-7.542880102,-7.839451669,-7.742901514,-7.565312826,-7.569240722,-7.229832067,-6.809762391,-6.573813954
-0.938682765,-2.376382765,-3.766383498,-6.329614526,-7.323687724,-8.214494468,-9.614088324,-10.39470202,-11.58533343,-13.08473192,-14.19070496,-14.7830764,-15.42072732,-15.64186992,-15.7461528,-16.03990591,-15.91288702,-15.67088012,-15.62270808
-0.678520677,-1.8071809,-2.745707371,-4.984630977,-5.80716023,-6.637073376,-7.936985035,-8.647264832,-9.593550455,-10.96509413,-11.88597994,-12.3885793,-12.97934886,-13.22111186,-13.37211448,-13.67083491,-13.64318372,-13.52712552,-13.56312575
-1.188722914,-2.88563191,-4.429859067,-6.815323144,-8.025697443,-9.006124614,-10.62192985,-11.63615321,-12.77098817,-14.49053786,-16.23775395,-17.34701771,-18.48404584,-19.3181772,-20.08369767,-21.02011003,-21.65104347,-22.21545456,-22.95321899
-1.565120897,-3.611437534,-5.630240193,-8.818845089,-10.54680982,-12.12600023,-14.23581192,-15.72445995,-17.06239834,-18.9850927,-20.87835016,-22.12580561,-23.45831929,-24.40125627,-25.24166372,-26.26446008,-26.9049343,-27.44776606,-28.2002409
-1.625226312,-3.978283324,-6.140027884,-9.380458239,-11.20794783,-12.83377229,-15.19344248,-16.99690155,-18.6669386,-20.75411524,-22.66404343,-23.97327743,-25.3839798,-26.41224446,-27.32956702,-28.4028453,-29.10260203,-29.69622255,-30.48573199
-2.004232484,-4.504611468,-6.510996466,-9.49153658,-10.85068905,-11.75558759,-13.28096985,-14.30915352,-15.76074159,-17.42654678,-18.84983425,-19.77999395,-20.82878044,-21.51096278,-22.0832915,-22.76323103,-23.1186899,-23.37074249,-23.82116286
-2.358531412,-5.031810735,-6.874454595,-9.667221647,-10.99576994,-11.91220686,-13.22927518,-14.2708829,-14.94835538,-16.19427863,-17.18865141,-17.94285698,-18.84519285,-19.3605991,-19.75920875,-20.27277048,-20.43935923,-20.49576516,-20.76961977
-2.099691451,-4.446560995,-6.361995203,-9.245350082,-10.66546943,-11.51518646,-12.86595672,-14.01089357,-14.83033343,-16.30716153,-17.534785,-18.30441034,-19.18505004,-19.69372397,-20.08084959,-20.59190443,-20.73976477,-20.77455182,-21.03264692
-1.100081686,-2.297036143,-3.037560387,-5.045122052,-5.472290623,-5.688994681,-6.581162512,-6.976746639,-7.081935201,-7.660097716,-7.974052294,-8.405233023,-9.058277374,-9.421189788,-9.743317819,-10.21688618,-10.45461651,-10.64930365,-10.9954279
-0.517504306,-0.892873187,-0.986200623,-2.462486754,-2.352841446,-1.860183832,-2.368290224,-2.326493505,-1.694953189,-1.923213289,-1.972570047,-2.094576166,-2.402766998,-2.526223442,-2.645177329,-2.877731214,-2.985820241,-3.093071129,-3.375858457
0.160702282,0.413153342,0.796013668,-0.318216132,-0.064351849,0.496707877,0.573303799,1.048247762,1.632814842,1.465743089,1.593213861,1.660578959,1.558211507,1.579973097,1.582230538,1.459361339,1.424673807,1.366282329,1.126151242
0.847196636,2.130886948,3.3411269,3.220238407,4.442417929,5.90991195,6.680452155,7.634352486,8.750225928,9.656550136,10.58862632,11.45471678,12.12493661,12.9359949,13.7206208,14.35110121,15.08349323,15.77346329,16.14065809
1.125180114,2.505505398,4.113927256,4.202500921,5.783501857,7.345677648,8.181723971,9.57897799,11.08548962,12.27467774,13.46317257,14.50785345,15.34435846,16.30825579,17.23285281,18.00111046,18.84686802,19.63523073,20.1136376
0.897642163,1.820699712,2.782183279,2.502062077,3.548644444,4.480983276,5.078270936,5.93923631,6.882908527,7.493991487,8.101568981,8.594298385,8.898261248,9.298213042,9.653911734,9.876126917,10.14483591,10.35989075,10.37104348
1.046920506,2.135346474,3.301653952,3.216221759,4.497812681,5.791999064,6.629404052,7.607271533,8.546102712,9.906016589,10.97243528,11.91062251,12.62971147,13.53037634,14.41212575,15.14768621,15.98978712,16.77741657,17.18175388
1.453843415,3.074903733,4.913616174,5.302208211,6.947247532,8.618761688,10.23219217,11.76383248,13.18352219,14.9880532,16.48680575,17.89082034,19.08966976,20.44503929,21.77626553,22.96749446,24.24876912,25.46310623,26.29266289
1.836145489,3.927290244,6.068638084,6.795040238,8.865224087,10.85362474,12.64847743,14.53171172,16.35015988,18.28609931,20.01434083,21.66375278,23.13758781,24.71777709,26.26258896,27.68772628,29.15758653,30.52702414,31.44991244
2.477556481,5.193612328,7.639109609,8.937160092,11.0359952,12.91795373,14.57935512,16.81085796,18.87133385,21.2362117,22.90282548,24.44107394,25.79944859,27.16066604,28.43386086,29.58572425,30.68203514,31.6719573,32.49991797
2.860340565,5.656870914,8.127011761,9.610975304,11.53274863,13.59920731,15.90776769,17.55505621,19.35421389,21.57941297,23.33600501,25.00171702,26.51305578,28.01861398,29.44298351,30.74032877,31.99872043,33.13913409,34.02658559
2.624102977,5.352147293,7.843833958,9.208985984,11.03356673,12.81458462,14.38347624,15.80400776,17.39240475,19.36715825,20.85376594,22.2449444,23.46239859,24.68029705,25.81198639,26.8053573,27.76312425,28.60589597,29.26785512
1.846678824,3.393920555,4.887993701,5.540409783,6.874765988,8.102769834,8.345844154,8.821393635,9.686628867,10.61975536,11.62084899,12.59786196,13.40744319,14.33186041,15.2276283,15.96076471,16.78789492,17.45778965,17.64015389
1.577853984,2.695648979,3.709682927,4.070126625,4.993981156,6.023230351,6.324265223,6.711408849,7.605672157,8.439275172,9.089046513,9.690929422,10.11716269,10.62678359,11.09131663,11.3990026,11.77040925,12.05354876,12.14268137
1.177381081,1.779769724,2.236162055,2.110099269,2.500194593,2.90963866,3.19921011,3.337628464,3.916217616,4.340729306,4.778268857,5.204906085,5.477554824,5.882756682,6.277135931,6.52729653,6.893881459,7.175624737,7.194235034
0.123042645,-0.381753634,-1.018189175,-1.985091278,-2.484452476,-2.78227539,-3.293813112,-3.62874495,-3.766091075,-4.219547022,-4.449960738,-4.657863671,-5.007270353,-5.169711385,-5.309670634,-5.589108451,-5.686884944,-5.780763368,-5.998914665
0.159983279,-0.278126675,-0.805677979,-1.658201912,-2.093022675,-2.257546729,-2.584482969,-3.158274495,-3.222769588,-3.630929875,-3.772633992,-3.887489162,-4.145814905,-4.208780628,-4.246893864,-4.431312527,-4.432099186,-4.509381447,-4.833316886
0.194800122,0.050385206,-0.270090854,-1.132524641,-1.329029342,-1.348831583,-1.503827217,-1.644523178,-1.587267603,-1.354888873,-1.319694777,-1.311060485,-1.449212809,-1.416766329,-1.372099907,-1.471514918,-1.418906227,-1.492691706,-1.810781361
0.131118276,-0.430900385,-1.079434865,-2.225769363,-2.784169821,-3.253263034,-3.775541097,-4.067992225,-4.4778976,-4.601907225,-4.987506281,-5.393723834,-5.952068691,-6.358199146,-6.763164513,-7.317018475,-7.73466519,-8.25887738,-8.942623604
0.25405395,-0.150681391,-0.595675197,-1.414017108,-1.895355467,-2.384212285,-2.852122277,-3.180456087,-3.490734124,-3.538034442,-3.873911053,-4.226648969,-4.735361881,-5.101800797,-5.474014566,-5.998830012,-6.387352053,-6.810184384,-7.328008428
0.198710159,0.123647998,-0.054298211,-0.723264028,-0.929381528,-1.18426339,-1.673954027,-1.907529669,-1.990339763,-2.012987266,-2.326879642,-2.67128825,-3.175547693,-3.573454569,-3.997341777,-4.578996565,-5.052288754,-5.510655574,-5.984108885
-0.034522466,-0.233620024,-0.408413836,-0.815027415,-0.996941719,-0.960581848,-1.204742787,-1.438241768,-1.741405738,-1.760268562,-1.876855537,-1.993474908,-2.279355476,-2.394535516,-2.50888377,-2.790780079,-2.899157898,-2.997249162,-3.253778285
-0.37604083,-1.120797638,-1.876959763,-2.860095719,-3.58208762,-4.344013489,-5.11728228,-5.794534362,-6.536889518,-7.056273756,-7.601458266,-8.127237518,-8.796793586,-9.283287849,-9.750081693,-10.35981865,-10.80045168,-11.26943499,-11.83206866
-0.616038243,-1.529398844,-2.333010919,-3.401888772,-4.131136839,-4.592032502,-5.570022507,-6.14040567,-6.788515095,-7.478772564,-8.076359899,-8.657482515,-9.404386351,-9.952365443,-10.48425587,-11.18085317,-11.67876559,-12.16645446,-12.83904177
-0.076113015,-0.618177436,-1.113899717,-2.137270429,-2.610661673,-2.076115086,-2.407913945,-2.346761189,-2.371715413,-2.862630815,-3.04030022,-3.193191793,-3.495750624,-3.617662722,-3.723113025,-3.975665036,-4.045900174,-4.08800619,-4.247620344
0.061793618,-0.46359723,-0.9721938,-2.23551583,-2.795581833,-2.511122534,-3.22062485,-3.479121203,-3.585005158,-3.879081585,-4.01699035,-4.119493666,-4.366424781,-4.40093817,-4.401702301,-4.548487982,-4.546517501,-4.674061326,-4.881431024
0.491435727,0.516435183,0.531204738,-0.293464006,-0.168348312,0.084637654,0.029940106,0.157697652,0.463753611,0.515546133,0.670571339,0.834998764,0.862004767,1.044932657,1.237208782,1.290189531,1.447697337,1.518163836,1.505436343
0.819116547,1.198283849,1.551893981,0.817824863,1.15171784,1.764307845,1.811305049,1.917857777,2.279142191,2.50723109,2.761010999,3.007141662,3.120491993,3.350721921,3.572041913,3.655564038,3.799159403,3.823979128,3.756954808
0.712860911,1.052344549,1.254926393,0.643628644,0.983803188,1.483928996,1.743138646,1.851033168,2.234858325,2.450980145,2.68291415,2.90625141,2.996016062,3.207001827,3.413450718,3.490588191,3.700897498,3.948510829,4.120900157
0.938902609,1.850073948,2.748992986,2.879670517,3.705880574,4.686727713,5.415512224,6.052644606,6.41137325,7.306247244,8.096556005,8.887640797,9.547854656,10.34124692,11.13493311,11.79387691,12.588654,13.38142711,14.03247543
1.0323892,1.782488788,2.513118491,2.206564692,2.950521375,3.824799658,4.172762464,4.717992937,5.025133233,5.674031205,6.362900352,7.06093373,7.622827384,8.344325103,9.078194933,9.679982811,10.46991221,11.30804065,12.01929202
0.840804013,1.52140484,2.245950639,2.095070124,2.810458414,3.613728981,4.20072376,4.809622117,5.058825957,5.721559933,6.464893854,7.225323303,7.84593629,8.64123151,9.452698001,10.11297733,10.87168394,11.58066677,12.1974328
0.424494533,0.898264837,1.512076899,1.436244719,2.084083441,2.920904137,3.345104935,3.865773183,4.123135303,4.739748575,5.47181942,6.236682319,6.860491205,7.691645054,8.555228716,9.264103513,10.07981718,10.82499399,11.44251453
0.057184096,0.051900663,0.225148464,-0.055610081,0.26541815,0.76830583,1.045435267,1.590260961,1.899077529,2.300126766,2.851591742,3.449732035,3.926277976,4.615851684,5.348888394,5.936151861,6.614656561,7.295363304,7.988722692
0.559356342,1.219789568,1.951817969,2.038832422,2.897882504,3.865104431,4.673175896,5.507886023,6.16823194,6.933701667,7.865101992,8.828279602,9.68902555,10.71153513,11.7597355,12.66806396,13.57703166,14.43411084,15.23511441
0.841481358,1.920601674,3.099156729,3.516152799,4.769478197,6.087515064,6.825184385,7.871367727,8.87527455,9.932231053,11.05058838,12.17511653,13.15069644,14.28906415,15.42998105,16.3648356,17.25512796,18.16172536,19.14535142
0.905058769,1.862580525,2.949971663,3.191741766,4.19031417,5.549134792,6.172702926,7.155881543,8.379782251,9.524657559,10.56772015,11.5986278,12.48367295,13.51496787,14.54402663,15.39909868,16.31082219,17.26026764,18.22629042
1.271631374,2.561474809,3.879279101,4.503864981,5.887449835,7.345969977,8.423842497,9.574487459,10.90811043,12.343487,13.64435937,14.93528687,16.09881662,17.38282267,18.65791268,19.75191106,20.83407332,21.94891543,23.06298258
1.072131764,2.134030672,3.285240548,3.715805357,4.976096899,6.158727027,7.117750027,8.081933296,9.260086351,10.4750365,11.56503047,12.64698391,13.59477936,14.66826851,15.73383051,16.62715702,17.56974318,18.59069117,19.68524451
1.000325938,2.07983956,3.235370544,3.580949177,4.810716626,6.160790515,7.197409558,8.292117645,9.486195079,10.77286652,12.05805116,13.36714412,14.56636749,15.92348699,17.29084113,18.41209052,19.42644768,20.50886947,21.62128638
0.905780259,1.884826703,2.976743352,3.383148825,4.62593008,5.928581634,7.002992955,8.076799871,9.344829182,10.69275405,12.11804175,13.5920935,14.97194396,16.53489706,18.11565693,19.36251211,20.3685169,21.4898787,22.66697167
0.428534533,0.831623618,1.309899632,1.444637817,2.142089042,2.812410239,3.525866299,4.207499751,4.746782747,5.437560855,6.19591441,6.980630333,7.659447147,8.493012927,9.331560232,9.905478404,10.41870861,11.03047364,11.6123325
1.170484212,2.755963392,4.242057863,5.14619861,6.731093562,7.987470577,9.484412837,10.79757772,12.06613719,13.31597586,14.61056979,15.89150091,17.03003637,18.28516884,19.52289928,20.58475914,21.7332114,22.90078289,24.04914983
1.415218869,3.218116474,5.099572559,6.496691176,8.432914629,10.20789853,12.18560178,13.69042948,15.03786623,16.15179025,17.1741294,18.0772499,18.73528441,19.39672103,19.90893959,20.00604462,20.03844227,20.28160305,21.00659621
1.332654374,2.874027269,4.29093427,5.414000512,6.907573115,7.814433244,9.371272239,10.28061197,10.87081911,11.43395062,11.9588882,12.36055929,12.51939081,12.67110798,12.67146953,12.29107738,11.88824272,11.61671843,11.53606088
1.254072978,2.582322229,3.879092721,4.713105765,5.955596271,6.856056679,8.082762228,8.782014802,9.84061941,10.82005928,11.6009804,12.29863401,12.82175172,13.35239189,13.72296043,13.50859048,13.02507212,12.65458769,12.58278055
1.080185262,2.170891024,3.230019139,3.984520609,5.18213418,6.016806387,7.124587084,7.823695622,8.543721118,8.88291161,9.138482895,9.275274555,9.21509017,9.117393107,8.902991218,8.535304564,8.324420591,8.301080452,8.552407239
0.692423601,1.406841093,2.298651779,2.968900739,3.908642777,4.807517582,5.622563044,6.372145905,7.169983282,7.798480173,8.085410716,8.253678435,8.186956346,8.164526931,8.104426681,8.062597667,8.197914922,8.249914824,8.424672419
0.581189874,0.77989324,1.135077161,1.141231196,1.214723527,1.580818284,1.956759759,2.17199736,2.460412635,2.731394829,2.72005248,2.632665622,2.347894736,2.140055497,1.888487656,1.538954176,1.414200192,1.382758818,1.407184004
0.807895207,1.270197051,1.641372343,1.692426463,2.01628962,2.142836088,2.260562058,2.477540159,2.747241367,2.882742001,2.696496853,2.406749633,1.907354419,1.443836303,0.963047538,0.539832264,0.337525067,0.1545832,-0.073033047
0.793782613,1.118365234,1.476686429,1.567428591,1.864090418,2.144671708,2.323877725,2.528963053,2.707318018,2.686591385,2.46879161,2.155102547,1.623307062,1.146773248,0.711923628,0.475592305,0.499504618,0.573179683,0.701598736
0.46993852,0.34120419,0.160057501,-0.34655655,-0.707903433,-0.882823434,-0.994600615,-1.041709635,-1.032167004,-1.073428596,-1.551970499,-2.152851692,-2.920197844,-3.654728492,-4.304009221,-4.717666479,-4.921042999,-4.929216211,-4.84661206
0.313641009,0.073199047,-0.205885723,-0.888513271,-1.626812864,-1.946121503,-2.247850762,-2.829405808,-3.308498152,-3.909906501,-4.871934963,-5.965394327,-7.215937788,-8.483173436,-9.593342718,-10.285429,-10.82405184,-11.33487171,-11.82346433
0.251764907,-0.151893814,-0.548821689,-1.399747569,-2.200099513,-2.856738327,-3.411199973,-3.904306692,-4.227705663,-4.771451258,-5.640849115,-6.608165382,-7.731422418,-8.812328827,-9.730969319,-10.38507923,-10.96138675,-11.46738753,-11.75897377
-0.717713578,-1.726784964,-2.809474045,-4.085492252,-5.219555752,-6.470742758,-7.581729213,-8.476372453,-9.075447564,-9.955327925,-11.0184388,-12.12960669,-13.42269632,-14.60007362,-15.82080968,-17.15571315,-18.28394348,-19.3036706,-20.22017634
-1.132856402,-2.669855,-4.257927804,-5.797415929,-7.688508627,-9.603131972,-11.02783493,-12.1903507,-12.96547381,-14.10055909,-15.18354357,-16.23085946,-17.52224157,-18.40440073,-18.85318085,-19.15995593,-19.36015067,-20.00542473,-21.1305737
-1.315364487,-2.905109751,-4.450845109,-6.195522433,-7.494724945,-9.111233492,-10.34861575,-11.04265205,-11.615276,-12.6320793,-13.45961234,-14.22754737,-15.21930985,-15.77345088,-15.85421929,-15.84424936,-15.75945269,-16.07208093,-16.86563714
-1.293239542,-2.775191629,-4.081575569,-5.757992245,-7.335186109,-8.885401145,-10.06884615,-11.49230812,-12.77983654,-14.31649731,-15.81832884,-17.32015373,-18.99001109,-20.29282119,-20.68616378,-20.60161622,-20.59186267,-20.85337331,-21.39333311
-1.371550659,-3.057256393,-4.693417373,-6.726933017,-8.656660988,-10.3625339,-11.84377359,-13.2050359,-14.23950854,-15.60292339,-16.77052944,-17.87416834,-19.16028775,-20.01615484,-20.35685344,-20.75076946,-21.23851653,-22.10832488,-23.35415516
-1.645223617,-3.866144188,-5.857521861,-7.8952338,-9.903685009,-11.70024892,-13.28711522,-14.71422956,-15.88815468,-16.77775471,-17.43871068,-17.93573914,-18.54622635,-18.70407051,-18.73622822,-18.93968686,-18.9283427,-19.32581977,-20.07412893
-0.916902882,-2.220119077,-3.395649604,-4.878444788,-6.117464775,-7.208688365,-8.117497001,-8.819603216,-9.186463886,-9.218041019,-9.102122476,-8.832678337,-8.621160968,-8.016966169,-7.294829097,-6.729829348,-6.062380256,-5.763641563,-5.825818097
-1.114080318,-2.330115924,-3.096133149,-4.120830335,-4.596150892,-4.936878525,-5.316114817,-5.583012662,-5.49242606,-5.134370914,-4.718144407,-4.176321088,-3.747921693,-2.946641314,-2.145469605,-1.567360314,-0.834877524,-0.264912412,0.013422921
-1.139209718,-2.520755222,-3.473723973,-4.766705326,-5.547528102,-6.171190478,-6.754525505,-6.909794133,-6.598462345,-6.203147277,-5.692746114,-5.025003958,-4.463703542,-3.579374627,-2.914353508,-2.521128083,-2.069136242,-1.985435845,-2.09811347
-0.865741489,-1.712994315,-2.167753742,-3.204111394,-3.599510028,-3.877140539,-4.198156195,-4.443292504,-4.511051393,-4.210220154,-3.925106721,-3.541755342,-3.256228838,-2.689609228,-2.137661127,-1.784356769,-1.518986971,-1.633202793,-1.705419271
-0.599240751,-1.102845235,-1.231699869,-1.592426943,-1.705284782,-1.939132263,-1.892775984,-1.687437545,-1.279041916,-0.748834285,-0.177665632,0.481139068,1.010382293,1.765104457,2.370940391,2.760892649,3.200631435,3.387287606,3.263581104
-0.407020903,-0.590545793,-0.537902988,-0.843186065,-0.545973177,-0.339289664,-0.223759525,-0.027798232,0.488211717,1.242198909,2.074616501,3.014401286,3.851949718,4.891146692,5.818691538,6.622791397,7.388307845,7.722314217,7.839241249
-0.288495787,-0.20301551,0.237384177,0.417484753,0.931257843,1.365696051,1.840809921,2.267461029,2.994422485,3.899874346,4.892890474,5.985154891,6.990414106,8.229286744,9.45621355,10.53958387,11.57011549,12.19748583,12.53937898
-0.321154826,-0.117069617,0.294285311,0.513568108,0.948341808,1.280646965,1.397100226,1.620755093,2.199558699,2.81711881,3.543231341,4.333033485,4.928886564,5.638474997,6.207688171,6.725063434,7.310468442,7.633337639,7.715745174
-0.167389396,0.292325372,0.959978738,1.274242562,1.720599183,2.158294061,2.579622648,3.032353688,3.76117803,4.513315638,5.389324257,6.326404421,7.083554391,7.855943978,8.462758048,9.129866442,10.03126646,10.77134346,11.14418397
0.169278695,1.081367147,2.03934467,2.995924558,3.803436487,4.7616361,5.768895565,6.721402649,7.890929174,8.98250518,10.22153424,11.49611526,12.50137419,13.29516631,13.81669211,14.50219699,15.2152923,15.60864034,15.85491836
0.918213711,2.558240768,4.115840465,5.619869496,7.103344706,8.440052578,9.616114061,10.88886901,12.35688265,13.59717846,14.8657973,16.09990333,17.07048281,17.89710711,18.62195553,19.50425959,20.49203041,21.33623687,22.0316536
2.151359607,4.257711938,6.002504582,7.483756175,8.965755803,10.18979788,11.23593814,12.20469042,13.08579927,13.87516545,14.46948065,14.91100948,15.1355211,15.13456174,15.07747481,15.22278558,15.50400209,15.73214698,15.91852654
2.162138427,4.430465781,6.239288523,7.792081456,9.354637063,10.58045515,11.51065105,12.24397835,12.85225073,13.46528079,13.74151314,13.81120317,13.69891944,13.33633364,12.92269556,12.71855353,12.64431512,12.54255419,12.49348347
2.354735983,4.270636891,5.628208387,6.817960159,7.834903881,8.363348361,8.903061411,9.153277604,9.247501755,9.407557541,9.268854178,8.926177015,8.354088208,7.678084366,7.013936245,6.491408361,6.070337291,5.66614543,5.339437504
2.699687644,4.474581668,5.624367583,6.485282131,7.23624768,7.500268988,7.58965128,7.353822789,7.027310891,6.893656147,6.460507028,5.828128591,5.010551065,4.064670674,3.138649755,2.402322,1.785246156,1.207129098,0.743005248
2.890235665,4.595023919,5.660852261,6.422046144,6.94458094,7.154983528,7.423129158,7.34545736,7.20752472,7.205309256,6.967817533,6.556570702,5.932621812,5.244575096,4.59915747,4.091613402,3.648810578,3.238552289,2.844590644
2.42326947,3.832533026,4.507889688,4.999776982,5.512820025,5.678969044,5.678345928,5.412158982,5.201670474,5.08112154,4.742237769,4.24716219,3.555378315,2.920951844,2.39639742,2.068221497,1.940597741,1.810447133,1.582631074
